,문화예술,스포츠,관광,취미오락,휴식,사회기타,여가비용,평일여가시간,휴일여가시간,평일여가충분도,휴일여가충분도,공공여가시설충분도,민간여가산업만족도,일과여가의균형_B,일과여가의균형_C,여가인식:삶의필수요건,여가인식:삶의영향력,성별 ,교육수준,배우자유무,주평균근무시간,여가생활만족도
5121,0.09090909090909091,0.0,0.09090909090909091,0.3529411764705882,0.75,0.375,4.0,1.0,2.0,3,3,4.0,4.0,0,0,6,6,W,B,Y,3.0,A
5123,0.09090909090909091,0.11764705882352941,0.4545454545454546,0.29411764705882354,0.375,0.5,2.0,2.0,5.0,5,5,4.5,4.666666666666667,0,0,4,6,M,B,Y,3.0,B
5124,0.09090909090909091,0.0,0.0,0.11764705882352941,0.25,0.25,4.0,2.0,2.0,4,4,4.5,4.333333333333333,0,0,4,4,M,A,Y,1.0,A
5125,0.09090909090909091,0.0,0.0,0.1764705882352941,0.5,0.375,4.0,2.0,2.0,4,4,4.0,4.0,1,0,4,4,W,A,N,1.0,B
5128,0.18181818181818182,0.058823529411764705,0.4545454545454546,0.1764705882352941,0.375,0.375,3.0,1.0,1.0,2,2,5.0,5.333333333333333,0,0,6,6,W,B,Y,1.0,A
5131,0.09090909090909091,0.0,0.36363636363636365,0.11764705882352941,0.375,0.375,1.0,1.0,2.0,5,5,4.0,4.0,1,0,5,5,W,B,Y,0.0,A
5134,0.09090909090909091,0.0,0.18181818181818182,0.058823529411764705,0.5,0.125,1.0,1.0,2.0,5,5,5.0,4.666666666666667,0,0,6,6,W,B,Y,0.0,A
5137,0.09090909090909091,0.058823529411764705,0.0,0.23529411764705882,0.625,0.375,4.0,1.0,2.0,2,2,4.0,4.0,0,0,6,6,M,B,N,1.0,A
5143,0.09090909090909091,0.23529411764705882,0.36363636363636365,0.4117647058823529,1.0,0.375,3.0,2.0,3.0,4,4,4.0,5.0,1,0,5,5,W,B,N,0.0,B
5144,0.4545454545454546,0.1764705882352941,0.2727272727272727,0.3529411764705882,0.75,0.25,3.0,2.0,3.0,4,3,3.0,4.0,1,0,6,6,W,B,N,0.0,B
5148,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.3529411764705882,0.625,0.5,4.0,2.0,2.0,4,5,2.5,4.666666666666667,0,1,3,6,W,A,Y,0.0,B
5150,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.4117647058823529,0.625,0.5,4.0,1.0,2.0,3,5,3.0,4.666666666666667,0,0,6,6,M,B,Y,1.0,B
5151,0.09090909090909091,0.1764705882352941,0.09090909090909091,0.4117647058823529,0.625,0.375,2.0,1.0,2.0,3,4,3.0,4.666666666666667,0,1,6,6,M,B,N,1.0,B
5153,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.4117647058823529,0.75,0.625,2.0,2.0,2.0,4,4,4.0,4.666666666666667,0,0,7,5,M,B,N,0.0,B
5159,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.3529411764705882,0.5,0.375,2.0,3.0,4.0,5,6,4.0,4.0,0,1,7,7,M,A,N,0.0,A
5161,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.47058823529411764,0.75,0.625,3.0,2.0,4.0,4,4,4.0,4.0,0,1,6,6,M,B,N,0.0,A
5163,0.09090909090909091,0.29411764705882354,0.8181818181818182,0.7647058823529411,0.875,0.5,4.0,3.0,5.0,5,5,3.5,5.0,1,0,7,7,W,B,N,1.0,B
5168,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.11764705882352941,0.5,0.25,1.0,1.0,2.0,2,4,4.0,4.0,1,0,6,6,W,B,Y,1.0,A
5170,0.18181818181818182,0.1764705882352941,0.18181818181818182,0.1764705882352941,0.375,0.25,2.0,1.0,3.0,4,4,2.0,4.666666666666667,0,0,5,6,W,B,Y,0.0,A
5177,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.625,0.375,1.0,1.0,1.0,1,1,6.0,5.333333333333333,0,0,5,7,W,A,Y,0.0,A
5181,0.09090909090909091,0.058823529411764705,0.0,0.3529411764705882,0.5,0.375,1.0,1.0,2.0,2,4,4.0,5.0,0,0,5,6,W,B,N,0.0,A
5182,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.29411764705882354,0.75,0.375,2.0,2.0,4.0,6,7,4.0,4.333333333333333,0,1,5,6,W,A,N,0.0,B
5184,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.29411764705882354,0.5,0.25,1.0,2.0,2.0,4,4,5.0,6.0,0,0,5,6,M,B,N,1.0,A
5186,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.23529411764705882,0.5,0.5,1.0,3.0,4.0,5,7,4.0,5.0,0,1,5,5,M,B,N,0.0,B
5187,0.09090909090909091,0.23529411764705882,0.09090909090909091,0.1764705882352941,0.5,0.375,3.0,1.0,3.0,4,6,4.5,6.0,0,0,6,7,M,B,Y,1.0,A
5189,0.2727272727272727,0.0,0.09090909090909091,0.11764705882352941,0.25,0.125,1.0,1.0,1.0,6,3,5.0,4.333333333333333,0,1,6,6,M,B,Y,1.0,B
5191,0.09090909090909091,0.0,0.18181818181818182,0.23529411764705882,0.25,0.125,1.0,1.0,1.0,6,5,4.5,4.333333333333333,0,1,5,5,W,B,N,2.0,B
5200,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.1764705882352941,0.75,0.375,2.0,1.0,2.0,3,3,4.5,4.666666666666667,0,0,6,6,W,B,Y,0.0,B
5201,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.3529411764705882,0.875,0.375,2.0,1.0,2.0,2,2,2.5,3.3333333333333335,1,0,5,5,M,B,Y,2.0,A
5203,0.18181818181818182,0.0,0.18181818181818182,0.1764705882352941,0.875,0.375,2.0,1.0,1.0,2,2,1.0,5.333333333333333,0,0,7,7,W,B,N,2.0,B
5205,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.29411764705882354,0.5,0.375,3.0,1.0,2.0,3,4,5.0,6.0,1,0,6,6,W,B,Y,0.0,B
5207,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.29411764705882354,0.75,0.375,2.0,1.0,2.0,2,4,3.5,3.6666666666666665,1,0,6,6,W,A,N,2.0,B
5208,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.3529411764705882,0.75,0.375,1.0,1.0,1.0,3,2,2.5,2.6666666666666665,0,0,4,5,W,A,N,3.0,A
5213,0.09090909090909091,0.0,0.0,0.23529411764705882,0.5,0.25,4.0,1.0,2.0,4,6,4.0,6.0,0,0,6,6,M,A,N,3.0,A
5217,0.09090909090909091,0.1764705882352941,0.0,0.4117647058823529,0.375,0.375,2.0,1.0,3.0,4,6,3.0,4.0,0,0,7,7,M,A,N,1.0,B
5218,0.18181818181818182,0.058823529411764705,0.09090909090909091,0.23529411764705882,0.5,0.25,1.0,3.0,3.0,7,7,5.0,4.0,0,1,6,6,W,B,N,0.0,B
5219,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.29411764705882354,0.625,0.375,4.0,1.0,3.0,3,6,2.5,4.666666666666667,0,0,6,6,M,A,N,2.0,A
5221,0.09090909090909091,0.058823529411764705,0.4545454545454546,0.29411764705882354,0.625,0.375,3.0,1.0,3.0,3,4,4.0,4.333333333333333,1,0,7,6,M,B,N,2.0,A
5222,0.09090909090909091,0.0,0.2727272727272727,0.3529411764705882,0.625,0.25,2.0,2.0,5.0,5,5,5.0,5.0,1,0,7,6,W,B,N,2.0,A
5223,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.1764705882352941,0.625,0.5,3.0,1.0,2.0,4,4,5.0,5.0,0,0,6,6,W,B,Y,1.0,A
5228,0.09090909090909091,0.11764705882352941,0.4545454545454546,0.4117647058823529,0.375,0.5,3.0,3.0,3.0,4,4,5.0,6.0,0,0,4,6,W,B,Y,0.0,A
5229,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.3529411764705882,0.375,0.5,4.0,4.0,5.0,7,7,2.5,4.333333333333333,0,1,5,6,M,B,N,0.0,B
5230,0.09090909090909091,0.1764705882352941,0.09090909090909091,0.4117647058823529,0.5,0.5,3.0,4.0,5.0,7,7,2.5,4.0,0,1,6,7,M,B,N,0.0,B
5231,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.3529411764705882,0.375,0.5,3.0,5.0,5.0,7,7,2.0,5.0,1,0,6,6,M,B,N,0.0,A
5233,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.47058823529411764,0.375,0.5,3.0,5.0,5.0,7,7,4.0,4.666666666666667,1,0,6,6,W,B,N,0.0,A
5234,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.375,0.5,3.0,5.0,5.0,7,7,4.0,5.0,1,0,7,7,W,B,N,0.0,A
5235,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.5,0.625,3.0,4.0,5.0,7,7,3.5,4.666666666666667,0,1,5,6,W,B,N,0.0,A
5237,0.18181818181818182,0.11764705882352941,0.09090909090909091,0.11764705882352941,0.25,0.25,1.0,3.0,4.0,4,5,2.5,5.666666666666667,0,1,7,7,M,B,N,0.0,B
5239,0.2727272727272727,0.11764705882352941,0.4545454545454546,0.1764705882352941,0.125,0.25,1.0,1.0,1.0,4,4,4.0,5.0,1,0,5,5,M,B,N,1.0,B
5240,0.18181818181818182,0.058823529411764705,0.0,0.1764705882352941,0.375,0.375,2.0,1.0,2.0,5,5,1.0,4.0,1,0,5,6,M,B,N,0.0,A
5244,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.1764705882352941,0.25,0.125,2.0,1.0,2.0,2,3,2.0,4.0,1,0,7,6,M,B,N,1.0,A
5245,0.09090909090909091,0.058823529411764705,0.0,0.29411764705882354,0.25,0.0,1.0,2.0,5.0,3,6,1.0,5.0,1,0,5,6,M,A,N,1.0,A
5247,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.1764705882352941,0.5,0.25,2.0,1.0,3.0,3,4,1.0,4.333333333333333,1,0,6,7,M,B,N,2.0,A
5256,0.18181818181818182,0.058823529411764705,0.09090909090909091,0.23529411764705882,0.125,0.125,3.0,2.0,4.0,4,6,2.5,5.333333333333333,1,0,7,7,M,A,N,1.0,B
5262,0.18181818181818182,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.625,0.25,4.0,1.0,2.0,3,4,4.0,4.666666666666667,0,0,5,5,M,A,N,2.0,A
5268,0.18181818181818182,0.1764705882352941,0.0,0.5294117647058824,0.375,0.5,2.0,1.0,3.0,3,4,4.0,5.0,1,0,4,5,M,B,N,0.0,B
5269,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.5294117647058824,0.375,0.375,1.0,1.0,2.0,3,4,4.0,4.666666666666667,0,0,5,5,M,B,N,0.0,A
5275,0.18181818181818182,0.0,0.09090909090909091,0.11764705882352941,0.25,0.0,2.0,1.0,2.0,6,6,5.0,6.0,0,1,5,5,W,B,N,1.0,B
5276,0.09090909090909091,0.0,0.0,0.23529411764705882,0.125,0.125,2.0,1.0,1.0,6,6,6.0,5.0,1,0,5,5,W,B,Y,1.0,A
5277,0.09090909090909091,0.0,0.09090909090909091,0.29411764705882354,0.5,0.125,2.0,1.0,2.0,6,6,6.0,7.0,1,0,4,5,W,A,Y,0.0,B
5278,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.23529411764705882,0.25,0.0,2.0,1.0,2.0,6,6,7.0,7.0,0,1,5,5,W,B,Y,0.0,B
5279,0.18181818181818182,0.058823529411764705,0.18181818181818182,0.1764705882352941,0.125,0.125,1.0,2.0,2.0,6,6,5.0,6.0,0,1,5,5,W,B,N,0.0,B
5280,0.09090909090909091,0.058823529411764705,0.0,0.1764705882352941,0.25,0.125,3.0,1.0,1.0,6,6,6.0,5.0,0,1,5,5,M,B,Y,1.0,B
5281,0.09090909090909091,0.0,0.0,0.23529411764705882,0.375,0.25,2.0,1.0,2.0,5,5,6.0,5.0,1,0,5,5,M,A,Y,1.0,A
5282,0.09090909090909091,0.0,0.0,0.23529411764705882,0.5,0.125,1.0,1.0,2.0,6,6,7.0,5.0,1,0,5,5,M,B,N,0.0,B
5283,0.09090909090909091,0.0,0.0,0.23529411764705882,0.5,0.0,1.0,1.0,2.0,6,6,6.0,6.0,1,0,4,5,M,A,N,1.0,A
5289,0.09090909090909091,0.11764705882352941,0.0,0.23529411764705882,0.375,0.25,4.0,2.0,5.0,6,7,5.0,4.666666666666667,0,1,6,7,M,B,N,0.0,B
5290,0.09090909090909091,0.0,0.0,0.29411764705882354,0.25,0.125,4.0,2.0,4.0,6,6,5.5,6.0,1,0,6,5,M,B,Y,2.0,B
5292,0.09090909090909091,0.11764705882352941,0.0,0.11764705882352941,0.0,0.125,4.0,2.0,4.0,4,5,5.5,6.0,1,0,6,7,M,B,N,1.0,B
5293,0.18181818181818182,0.11764705882352941,0.09090909090909091,0.058823529411764705,0.25,0.125,3.0,2.0,2.0,5,6,6.0,6.333333333333333,1,0,7,7,W,B,N,1.0,B
5295,0.09090909090909091,0.11764705882352941,0.0,0.29411764705882354,0.25,0.375,4.0,2.0,5.0,5,6,7.0,6.0,1,0,7,7,M,B,N,0.0,B
5297,0.09090909090909091,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.5,0.375,3.0,1.0,4.0,7,7,5.5,5.0,0,1,7,6,M,B,N,0.0,B
5299,0.2727272727272727,0.11764705882352941,0.4545454545454546,0.23529411764705882,0.25,0.375,3.0,1.0,1.0,2,2,5.0,5.666666666666667,1,0,6,6,M,B,Y,2.0,B
5303,0.2727272727272727,0.0,0.36363636363636365,0.8235294117647058,1.0,0.5,3.0,2.0,2.0,2,2,4.0,6.0,0,0,7,6,M,B,N,0.0,A
5304,0.09090909090909091,0.0,0.09090909090909091,0.058823529411764705,0.25,0.125,1.0,1.0,1.0,2,2,3.5,6.666666666666667,0,0,7,7,W,B,Y,0.0,A
5306,0.09090909090909091,0.0,0.18181818181818182,0.11764705882352941,0.5,0.375,2.0,1.0,5.0,4,4,4.0,7.0,0,0,4,4,W,B,Y,1.0,B
5307,0.18181818181818182,0.058823529411764705,0.09090909090909091,0.23529411764705882,0.25,0.5,2.0,1.0,1.0,4,4,3.0,4.0,0,0,5,5,W,B,Y,0.0,A
5308,0.09090909090909091,0.29411764705882354,0.18181818181818182,0.23529411764705882,0.375,0.375,1.0,1.0,1.0,4,4,3.0,4.0,0,0,5,5,M,B,N,0.0,A
5311,0.09090909090909091,0.0,0.09090909090909091,0.1764705882352941,0.625,0.5,2.0,1.0,1.0,4,4,4.0,3.0,1,0,4,4,W,B,Y,1.0,A
5314,0.09090909090909091,0.23529411764705882,0.09090909090909091,0.29411764705882354,0.75,0.375,1.0,1.0,1.0,4,4,3.0,4.0,1,0,5,4,M,B,N,0.0,A
5317,0.09090909090909091,0.0,0.2727272727272727,0.1764705882352941,0.5,0.375,2.0,1.0,1.0,4,4,4.0,4.0,1,0,4,4,W,A,N,1.0,A
5318,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.23529411764705882,0.5,0.375,2.0,1.0,1.0,4,4,3.0,4.0,1,0,4,4,M,B,N,3.0,A
5320,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.625,0.5,1.0,2.0,4.0,4,5,4.0,4.0,1,0,5,5,M,A,N,0.0,A
5321,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.625,0.625,2.0,2.0,3.0,4,5,4.0,5.0,0,0,5,5,M,B,N,3.0,A
5325,0.09090909090909091,0.1764705882352941,0.0,0.23529411764705882,0.625,0.25,1.0,2.0,4.0,4,5,4.5,4.666666666666667,0,1,5,5,M,B,N,0.0,B
5327,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.75,0.375,2.0,1.0,2.0,3,3,5.0,5.0,1,0,5,5,M,B,N,3.0,A
5329,0.09090909090909091,0.0,0.09090909090909091,0.23529411764705882,0.75,0.25,1.0,2.0,4.0,5,5,5.5,5.666666666666667,1,0,5,5,W,A,N,0.0,A
5331,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.3529411764705882,0.875,0.375,3.0,1.0,5.0,4,6,5.5,4.666666666666667,0,0,5,6,M,B,N,1.0,A
5332,0.09090909090909091,0.0,0.36363636363636365,0.29411764705882354,0.75,0.375,1.0,1.0,2.0,3,4,5.5,5.333333333333333,0,0,5,5,W,A,Y,0.0,B
5334,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.6470588235294118,0.875,0.5,2.0,2.0,4.0,7,7,3.0,5.0,0,1,7,7,M,B,N,0.0,A
5335,0.09090909090909091,0.23529411764705882,0.36363636363636365,0.3529411764705882,0.75,0.375,4.0,1.0,2.0,3,4,4.0,4.0,0,0,6,6,M,B,N,3.0,A
5343,0.09090909090909091,0.0,0.36363636363636365,0.1764705882352941,0.75,0.5,4.0,1.0,3.0,3,3,4.0,5.0,0,1,7,7,W,B,Y,0.0,B
5345,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.5882352941176471,0.5,0.375,3.0,2.0,4.0,7,7,3.5,5.0,0,1,6,6,W,B,N,0.0,A
5350,0.09090909090909091,0.058823529411764705,0.0,0.23529411764705882,0.375,0.375,4.0,2.0,3.0,4,4,4.5,4.333333333333333,0,0,4,4,M,B,N,3.0,A
5352,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.3529411764705882,0.75,0.5,4.0,2.0,3.0,5,4,4.5,4.333333333333333,1,0,4,4,W,B,N,2.0,B
5353,0.09090909090909091,0.0,0.4545454545454546,0.3529411764705882,0.625,0.375,4.0,2.0,2.0,5,5,4.5,4.0,1,0,4,4,W,B,Y,1.0,B
5356,0.18181818181818182,0.11764705882352941,0.5454545454545454,0.6470588235294118,0.75,0.625,2.0,1.0,3.0,5,5,2.5,3.3333333333333335,0,1,5,5,W,A,N,1.0,B
5357,0.18181818181818182,0.11764705882352941,0.6363636363636364,0.7058823529411764,0.375,0.75,2.0,2.0,4.0,5,4,3.0,2.6666666666666665,1,0,5,5,M,A,N,1.0,B
5358,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.29411764705882354,0.625,0.25,3.0,1.0,1.0,4,1,4.0,1.0,0,0,5,5,M,B,Y,2.0,A
5359,0.18181818181818182,0.1764705882352941,0.5454545454545454,0.5294117647058824,0.5,0.5,2.0,1.0,3.0,5,6,2.0,5.666666666666667,0,1,6,6,W,B,N,0.0,B
5361,0.2727272727272727,0.4117647058823529,0.36363636363636365,0.5882352941176471,0.5,0.375,3.0,1.0,2.0,6,6,5.0,6.666666666666667,0,1,6,6,M,B,N,0.0,B
5368,0.2727272727272727,0.47058823529411764,0.36363636363636365,0.4117647058823529,0.375,0.375,3.0,1.0,3.0,2,4,4.0,4.333333333333333,1,0,6,7,W,B,Y,0.0,B
5369,0.18181818181818182,0.0,0.18181818181818182,0.29411764705882354,0.75,0.5,2.0,2.0,4.0,4,6,3.0,6.0,1,0,6,6,W,B,Y,1.0,B
5370,0.09090909090909091,0.0,0.2727272727272727,0.1764705882352941,0.5,0.375,4.0,2.0,5.0,5,6,2.0,5.666666666666667,0,0,4,6,M,A,N,3.0,A
5376,0.18181818181818182,0.23529411764705882,0.36363636363636365,0.1764705882352941,0.25,0.375,4.0,1.0,2.0,5,5,4.0,2.3333333333333335,1,0,5,5,M,B,N,2.0,B
5378,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.23529411764705882,0.375,0.375,4.0,1.0,2.0,2,3,3.5,3.6666666666666665,0,0,5,6,M,B,Y,0.0,B
5380,0.18181818181818182,0.11764705882352941,0.09090909090909091,0.29411764705882354,0.625,0.375,4.0,2.0,5.0,6,6,5.0,4.666666666666667,0,1,7,5,M,B,N,1.0,B
5384,0.09090909090909091,0.0,0.18181818181818182,0.1764705882352941,0.875,0.5,3.0,1.0,2.0,3,3,5.0,4.666666666666667,0,0,6,7,W,B,Y,0.0,A
5385,0.2727272727272727,0.0,0.09090909090909091,0.23529411764705882,0.625,0.25,3.0,1.0,5.0,2,6,3.5,5.666666666666667,0,0,5,6,W,B,N,1.0,A
5386,0.09090909090909091,0.0,0.09090909090909091,0.23529411764705882,0.5,0.375,2.0,1.0,4.0,3,6,5.0,5.333333333333333,0,0,6,6,W,B,N,1.0,B
5393,0.09090909090909091,0.058823529411764705,0.5454545454545454,0.5294117647058824,0.75,0.75,3.0,1.0,3.0,3,3,5.5,5.333333333333333,0,0,6,5,W,B,N,0.0,B
5394,0.09090909090909091,0.058823529411764705,0.7272727272727273,0.7058823529411764,0.75,0.875,4.0,2.0,3.0,4,4,5.0,5.0,1,0,5,5,W,A,N,2.0,A
5396,0.09090909090909091,0.0,0.36363636363636365,0.4117647058823529,0.625,0.625,4.0,1.0,3.0,4,4,5.0,5.666666666666667,1,0,5,5,M,B,N,2.0,A
5399,0.09090909090909091,0.1764705882352941,0.36363636363636365,0.1764705882352941,0.625,0.75,4.0,1.0,4.0,3,4,5.0,4.666666666666667,1,0,5,5,M,B,N,3.0,A
5400,0.09090909090909091,0.058823529411764705,0.6363636363636364,0.29411764705882354,0.5,0.625,4.0,1.0,3.0,3,3,4.5,5.333333333333333,1,0,5,6,M,A,N,3.0,A
5401,0.09090909090909091,0.0,0.36363636363636365,0.29411764705882354,0.625,0.5,3.0,1.0,3.0,3,3,4.0,3.6666666666666665,0,0,5,4,M,B,N,3.0,A
5402,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.29411764705882354,0.75,0.5,4.0,1.0,3.0,4,4,4.5,3.6666666666666665,0,0,6,6,M,B,N,2.0,A
5405,0.18181818181818182,0.0,0.0,0.23529411764705882,0.25,0.0,3.0,1.0,2.0,5,5,4.0,4.0,0,1,5,5,W,B,N,0.0,B
5410,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.75,0.5,2.0,1.0,3.0,4,5,5.0,5.666666666666667,0,0,5,6,M,B,Y,3.0,A
5411,0.09090909090909091,0.11764705882352941,0.36363636363636365,0.47058823529411764,0.625,0.375,3.0,2.0,4.0,5,5,5.5,5.666666666666667,0,1,6,7,W,B,Y,0.0,B
5412,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.4117647058823529,0.625,0.5,2.0,1.0,3.0,4,4,5.5,5.666666666666667,0,0,5,6,M,B,Y,3.0,A
5413,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.4117647058823529,0.75,0.5,3.0,1.0,3.0,4,4,5.0,5.666666666666667,0,0,5,6,W,A,Y,3.0,A
5416,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.5294117647058824,0.75,0.375,1.0,2.0,3.0,4,5,4.0,5.0,1,0,6,6,W,B,N,0.0,B
5419,0.18181818181818182,0.0,0.36363636363636365,0.5882352941176471,0.75,0.375,2.0,1.0,2.0,2,3,5.5,5.666666666666667,1,0,5,6,W,B,Y,0.0,A
5420,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.5294117647058824,0.625,0.375,3.0,2.0,4.0,5,6,5.5,5.666666666666667,0,0,5,6,W,B,N,1.0,A
5421,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.4117647058823529,0.625,0.375,2.0,2.0,4.0,4,5,5.0,5.666666666666667,0,0,6,6,M,B,N,1.0,A
5422,0.09090909090909091,0.11764705882352941,0.36363636363636365,0.29411764705882354,0.625,0.375,3.0,2.0,4.0,3,4,5.0,5.666666666666667,0,0,6,6,M,B,N,1.0,A
5423,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.5294117647058824,0.875,0.375,1.0,2.0,4.0,4,4,4.5,5.0,0,0,6,6,M,B,N,2.0,B
5426,0.09090909090909091,0.0,0.0,0.3529411764705882,0.625,0.5,1.0,2.0,4.0,4,6,4.0,2.6666666666666665,0,0,5,6,M,B,N,3.0,A
5431,0.09090909090909091,0.058823529411764705,0.0,0.1764705882352941,0.75,0.375,3.0,1.0,3.0,4,4,4.0,5.0,0,0,6,5,M,A,N,1.0,A
5432,0.09090909090909091,0.0,0.18181818181818182,0.4117647058823529,0.5,0.25,1.0,5.0,5.0,7,7,5.5,4.0,0,1,6,6,M,B,N,0.0,B
5440,0.18181818181818182,0.1764705882352941,0.18181818181818182,0.29411764705882354,0.25,0.125,2.0,1.0,3.0,4,3,4.0,5.0,1,0,4,5,W,B,N,0.0,A
5441,0.18181818181818182,0.0,0.0,0.0,0.5,0.375,1.0,1.0,1.0,4,4,4.0,4.0,1,0,4,4,M,B,N,1.0,A
5445,0.09090909090909091,0.0,0.36363636363636365,0.3529411764705882,0.375,0.125,1.0,1.0,2.0,5,6,5.0,5.333333333333333,1,0,5,5,W,A,Y,0.0,B
5448,0.09090909090909091,0.0,0.6363636363636364,0.29411764705882354,0.5,0.375,1.0,1.0,2.0,2,2,2.5,5.333333333333333,1,0,5,6,M,B,Y,3.0,A
5449,0.18181818181818182,0.23529411764705882,0.6363636363636364,0.4117647058823529,0.5,0.125,1.0,1.0,3.0,4,4,4.0,5.0,1,0,6,5,M,B,N,1.0,B
5451,0.09090909090909091,0.11764705882352941,0.6363636363636364,0.5294117647058824,0.625,0.375,1.0,1.0,2.0,3,2,5.0,4.333333333333333,1,0,6,5,W,B,Y,0.0,A
5452,0.2727272727272727,0.058823529411764705,0.6363636363636364,0.8823529411764706,0.75,0.375,1.0,1.0,2.0,2,2,5.0,5.666666666666667,1,0,5,6,W,B,Y,0.0,A
5453,0.18181818181818182,0.11764705882352941,0.6363636363636364,0.29411764705882354,0.625,0.375,1.0,1.0,2.0,2,3,4.5,5.666666666666667,0,0,4,5,W,B,Y,0.0,A
5454,0.09090909090909091,0.11764705882352941,0.5454545454545454,0.47058823529411764,0.75,0.375,1.0,1.0,4.0,5,6,4.5,5.333333333333333,1,0,5,6,W,B,N,0.0,B
5455,0.18181818181818182,0.058823529411764705,0.36363636363636365,0.3529411764705882,0.625,0.5,2.0,1.0,3.0,5,6,4.5,4.666666666666667,0,1,6,6,W,B,N,1.0,B
5459,0.09090909090909091,0.0,0.09090909090909091,0.23529411764705882,0.375,0.375,2.0,1.0,1.0,4,4,4.0,4.0,0,1,5,5,W,A,Y,3.0,A
5463,0.09090909090909091,0.1764705882352941,0.0,0.058823529411764705,0.5,0.375,2.0,1.0,1.0,4,4,4.0,4.0,1,0,4,4,M,B,Y,1.0,A
5465,0.2727272727272727,0.11764705882352941,0.18181818181818182,0.1764705882352941,0.5,0.375,2.0,1.0,1.0,4,4,4.0,4.0,1,0,4,4,W,B,N,0.0,A
5469,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.23529411764705882,0.375,0.375,1.0,1.0,2.0,4,5,4.0,4.0,1,0,5,5,M,A,N,0.0,B
5471,0.09090909090909091,0.23529411764705882,0.18181818181818182,0.23529411764705882,0.625,0.375,1.0,1.0,1.0,4,4,4.0,4.0,1,0,5,5,M,B,N,0.0,A
5472,0.09090909090909091,0.0,0.09090909090909091,0.1764705882352941,0.625,0.375,1.0,1.0,1.0,4,4,4.0,4.333333333333333,1,0,4,5,W,B,N,0.0,A
5473,0.09090909090909091,0.0,0.09090909090909091,0.1764705882352941,0.5,0.375,2.0,1.0,1.0,4,4,4.0,4.0,1,0,4,4,W,B,Y,0.0,A
5474,0.09090909090909091,0.0,0.18181818181818182,0.1764705882352941,0.5,0.375,2.0,1.0,1.0,4,4,4.0,4.0,1,0,5,5,W,B,Y,0.0,A
5475,0.09090909090909091,0.0,0.09090909090909091,0.23529411764705882,0.625,0.375,1.0,1.0,1.0,4,4,4.0,4.0,1,0,4,4,W,B,Y,0.0,A
5476,0.09090909090909091,0.1764705882352941,0.0,0.23529411764705882,0.5,0.375,1.0,1.0,1.0,4,4,4.0,5.0,1,0,5,5,W,B,N,0.0,B
5477,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.3529411764705882,0.375,0.375,1.0,1.0,2.0,6,4,3.0,3.6666666666666665,1,0,5,5,M,A,N,2.0,A
